geometry
"POLYGON ((1278433.434877821 7456684.861747535, 1278433.434877821 7466684.861747535, 1268433.434877821 7466684.861747535, 1268433.434877821 7456684.861747535, 1278433.434877821 7456684.861747535))"
"POLYGON ((1278433.434877821 7466684.861747535, 1278433.434877821 7476684.861747535, 1268433.434877821 7476684.861747535, 1268433.434877821 7466684.861747535, 1278433.434877821 7466684.861747535))"
"POLYGON ((1278433.434877821 7476684.861747535, 1278433.434877821 7486684.861747535, 1268433.434877821 7486684.861747535, 1268433.434877821 7476684.861747535, 1278433.434877821 7476684.861747535))"
"POLYGON ((1278433.434877821 7486684.861747535, 1278433.434877821 7496684.861747535, 1268433.434877821 7496684.861747535, 1268433.434877821 7486684.861747535, 1278433.434877821 7486684.861747535))"
"POLYGON ((1278433.434877821 7496684.861747535, 1278433.434877821 7506684.861747535, 1268433.434877821 7506684.861747535, 1268433.434877821 7496684.861747535, 1278433.434877821 7496684.861747535))"
"POLYGON ((1278433.434877821 7506684.861747535, 1278433.434877821 7516684.861747535, 1268433.434877821 7516684.861747535, 1268433.434877821 7506684.861747535, 1278433.434877821 7506684.861747535))"
"POLYGON ((1278433.434877821 7516684.861747535, 1278433.434877821 7526684.861747535, 1268433.434877821 7526684.861747535, 1268433.434877821 7516684.861747535, 1278433.434877821 7516684.861747535))"
"POLYGON ((1288433.434877821 7296684.861747535, 1288433.434877821 7306684.861747535, 1278433.434877821 7306684.861747535, 1278433.434877821 7296684.861747535, 1288433.434877821 7296684.861747535))"
"POLYGON ((1288433.434877821 7306684.861747535, 1288433.434877821 7316684.861747535, 1278433.434877821 7316684.861747535, 1278433.434877821 7306684.861747535, 1288433.434877821 7306684.861747535))"
"POLYGON ((1288433.434877821 7316684.861747535, 1288433.434877821 7326684.861747535, 1278433.434877821 7326684.861747535, 1278433.434877821 7316684.861747535, 1288433.434877821 7316684.861747535))"
"POLYGON ((1288433.434877821 7396684.861747535, 1288433.434877821 7406684.861747535, 1278433.434877821 7406684.861747535, 1278433.434877821 7396684.861747535, 1288433.434877821 7396684.861747535))"
"POLYGON ((1288433.434877821 7406684.861747535, 1288433.434877821 7416684.861747535, 1278433.434877821 7416684.861747535, 1278433.434877821 7406684.861747535, 1288433.434877821 7406684.861747535))"
"POLYGON ((1288433.434877821 7416684.861747535, 1288433.434877821 7426684.861747535, 1278433.434877821 7426684.861747535, 1278433.434877821 7416684.861747535, 1288433.434877821 7416684.861747535))"
"POLYGON ((1288433.434877821 7426684.861747535, 1288433.434877821 7436684.861747535, 1278433.434877821 7436684.861747535, 1278433.434877821 7426684.861747535, 1288433.434877821 7426684.861747535))"
"POLYGON ((1288433.434877821 7436684.861747535, 1288433.434877821 7446684.861747535, 1278433.434877821 7446684.861747535, 1278433.434877821 7436684.861747535, 1288433.434877821 7436684.861747535))"
"POLYGON ((1288433.434877821 7446684.861747535, 1288433.434877821 7456684.861747535, 1278433.434877821 7456684.861747535, 1278433.434877821 7446684.861747535, 1288433.434877821 7446684.861747535))"
"POLYGON ((1288433.434877821 7456684.861747535, 1288433.434877821 7466684.861747535, 1278433.434877821 7466684.861747535, 1278433.434877821 7456684.861747535, 1288433.434877821 7456684.861747535))"
"POLYGON ((1288433.434877821 7466684.861747535, 1288433.434877821 7476684.861747535, 1278433.434877821 7476684.861747535, 1278433.434877821 7466684.861747535, 1288433.434877821 7466684.861747535))"
"POLYGON ((1288433.434877821 7476684.861747535, 1288433.434877821 7486684.861747535, 1278433.434877821 7486684.861747535, 1278433.434877821 7476684.861747535, 1288433.434877821 7476684.861747535))"
"POLYGON ((1288433.434877821 7486684.861747535, 1288433.434877821 7496684.861747535, 1278433.434877821 7496684.861747535, 1278433.434877821 7486684.861747535, 1288433.434877821 7486684.861747535))"
"POLYGON ((1288433.434877821 7496684.861747535, 1288433.434877821 7506684.861747535, 1278433.434877821 7506684.861747535, 1278433.434877821 7496684.861747535, 1288433.434877821 7496684.861747535))"
"POLYGON ((1288433.434877821 7506684.861747535, 1288433.434877821 7516684.861747535, 1278433.434877821 7516684.861747535, 1278433.434877821 7506684.861747535, 1288433.434877821 7506684.861747535))"
"POLYGON ((1288433.434877821 7516684.861747535, 1288433.434877821 7526684.861747535, 1278433.434877821 7526684.861747535, 1278433.434877821 7516684.861747535, 1288433.434877821 7516684.861747535))"
"POLYGON ((1288433.434877821 7526684.861747535, 1288433.434877821 7536684.861747535, 1278433.434877821 7536684.861747535, 1278433.434877821 7526684.861747535, 1288433.434877821 7526684.861747535))"
"POLYGON ((1288433.434877821 7536684.861747535, 1288433.434877821 7546684.861747535, 1278433.434877821 7546684.861747535, 1278433.434877821 7536684.861747535, 1288433.434877821 7536684.861747535))"
"POLYGON ((1288433.434877821 7696684.861747535, 1288433.434877821 7706684.861747535, 1278433.434877821 7706684.861747535, 1278433.434877821 7696684.861747535, 1288433.434877821 7696684.861747535))"
"POLYGON ((1298433.434877821 7296684.861747535, 1298433.434877821 7306684.861747535, 1288433.434877821 7306684.861747535, 1288433.434877821 7296684.861747535, 1298433.434877821 7296684.861747535))"
"POLYGON ((1298433.434877821 7306684.861747535, 1298433.434877821 7316684.861747535, 1288433.434877821 7316684.861747535, 1288433.434877821 7306684.861747535, 1298433.434877821 7306684.861747535))"
"POLYGON ((1298433.434877821 7316684.861747535, 1298433.434877821 7326684.861747535, 1288433.434877821 7326684.861747535, 1288433.434877821 7316684.861747535, 1298433.434877821 7316684.861747535))"
"POLYGON ((1298433.434877821 7326684.861747535, 1298433.434877821 7336684.861747535, 1288433.434877821 7336684.861747535, 1288433.434877821 7326684.861747535, 1298433.434877821 7326684.861747535))"
"POLYGON ((1298433.434877821 7396684.861747535, 1298433.434877821 7406684.861747535, 1288433.434877821 7406684.861747535, 1288433.434877821 7396684.861747535, 1298433.434877821 7396684.861747535))"
"POLYGON ((1298433.434877821 7406684.861747535, 1298433.434877821 7416684.861747535, 1288433.434877821 7416684.861747535, 1288433.434877821 7406684.861747535, 1298433.434877821 7406684.861747535))"
"POLYGON ((1298433.434877821 7416684.861747535, 1298433.434877821 7426684.861747535, 1288433.434877821 7426684.861747535, 1288433.434877821 7416684.861747535, 1298433.434877821 7416684.861747535))"
"POLYGON ((1298433.434877821 7426684.861747535, 1298433.434877821 7436684.861747535, 1288433.434877821 7436684.861747535, 1288433.434877821 7426684.861747535, 1298433.434877821 7426684.861747535))"
"POLYGON ((1298433.434877821 7436684.861747535, 1298433.434877821 7446684.861747535, 1288433.434877821 7446684.861747535, 1288433.434877821 7436684.861747535, 1298433.434877821 7436684.861747535))"
"POLYGON ((1298433.434877821 7446684.861747535, 1298433.434877821 7456684.861747535, 1288433.434877821 7456684.861747535, 1288433.434877821 7446684.861747535, 1298433.434877821 7446684.861747535))"
"POLYGON ((1298433.434877821 7456684.861747535, 1298433.434877821 7466684.861747535, 1288433.434877821 7466684.861747535, 1288433.434877821 7456684.861747535, 1298433.434877821 7456684.861747535))"
"POLYGON ((1298433.434877821 7466684.861747535, 1298433.434877821 7476684.861747535, 1288433.434877821 7476684.861747535, 1288433.434877821 7466684.861747535, 1298433.434877821 7466684.861747535))"
"POLYGON ((1298433.434877821 7476684.861747535, 1298433.434877821 7486684.861747535, 1288433.434877821 7486684.861747535, 1288433.434877821 7476684.861747535, 1298433.434877821 7476684.861747535))"
"POLYGON ((1298433.434877821 7486684.861747535, 1298433.434877821 7496684.861747535, 1288433.434877821 7496684.861747535, 1288433.434877821 7486684.861747535, 1298433.434877821 7486684.861747535))"
"POLYGON ((1298433.434877821 7496684.861747535, 1298433.434877821 7506684.861747535, 1288433.434877821 7506684.861747535, 1288433.434877821 7496684.861747535, 1298433.434877821 7496684.861747535))"
"POLYGON ((1298433.434877821 7506684.861747535, 1298433.434877821 7516684.861747535, 1288433.434877821 7516684.861747535, 1288433.434877821 7506684.861747535, 1298433.434877821 7506684.861747535))"
"POLYGON ((1298433.434877821 7516684.861747535, 1298433.434877821 7526684.861747535, 1288433.434877821 7526684.861747535, 1288433.434877821 7516684.861747535, 1298433.434877821 7516684.861747535))"
"POLYGON ((1298433.434877821 7526684.861747535, 1298433.434877821 7536684.861747535, 1288433.434877821 7536684.861747535, 1288433.434877821 7526684.861747535, 1298433.434877821 7526684.861747535))"
"POLYGON ((1298433.434877821 7536684.861747535, 1298433.434877821 7546684.861747535, 1288433.434877821 7546684.861747535, 1288433.434877821 7536684.861747535, 1298433.434877821 7536684.861747535))"
"POLYGON ((1308433.434877821 7296684.861747535, 1308433.434877821 7306684.861747535, 1298433.434877821 7306684.861747535, 1298433.434877821 7296684.861747535, 1308433.434877821 7296684.861747535))"
"POLYGON ((1308433.434877821 7306684.861747535, 1308433.434877821 7316684.861747535, 1298433.434877821 7316684.861747535, 1298433.434877821 7306684.861747535, 1308433.434877821 7306684.861747535))"
"POLYGON ((1308433.434877821 7316684.861747535, 1308433.434877821 7326684.861747535, 1298433.434877821 7326684.861747535, 1298433.434877821 7316684.861747535, 1308433.434877821 7316684.861747535))"
"POLYGON ((1308433.434877821 7326684.861747535, 1308433.434877821 7336684.861747535, 1298433.434877821 7336684.861747535, 1298433.434877821 7326684.861747535, 1308433.434877821 7326684.861747535))"
"POLYGON ((1308433.434877821 7406684.861747535, 1308433.434877821 7416684.861747535, 1298433.434877821 7416684.861747535, 1298433.434877821 7406684.861747535, 1308433.434877821 7406684.861747535))"
"POLYGON ((1308433.434877821 7416684.861747535, 1308433.434877821 7426684.861747535, 1298433.434877821 7426684.861747535, 1298433.434877821 7416684.861747535, 1308433.434877821 7416684.861747535))"
"POLYGON ((1308433.434877821 7426684.861747535, 1308433.434877821 7436684.861747535, 1298433.434877821 7436684.861747535, 1298433.434877821 7426684.861747535, 1308433.434877821 7426684.861747535))"
"POLYGON ((1308433.434877821 7436684.861747535, 1308433.434877821 7446684.861747535, 1298433.434877821 7446684.861747535, 1298433.434877821 7436684.861747535, 1308433.434877821 7436684.861747535))"
"POLYGON ((1308433.434877821 7446684.861747535, 1308433.434877821 7456684.861747535, 1298433.434877821 7456684.861747535, 1298433.434877821 7446684.861747535, 1308433.434877821 7446684.861747535))"
"POLYGON ((1308433.434877821 7456684.861747535, 1308433.434877821 7466684.861747535, 1298433.434877821 7466684.861747535, 1298433.434877821 7456684.861747535, 1308433.434877821 7456684.861747535))"
"POLYGON ((1308433.434877821 7466684.861747535, 1308433.434877821 7476684.861747535, 1298433.434877821 7476684.861747535, 1298433.434877821 7466684.861747535, 1308433.434877821 7466684.861747535))"
"POLYGON ((1308433.434877821 7476684.861747535, 1308433.434877821 7486684.861747535, 1298433.434877821 7486684.861747535, 1298433.434877821 7476684.861747535, 1308433.434877821 7476684.861747535))"
"POLYGON ((1308433.434877821 7486684.861747535, 1308433.434877821 7496684.861747535, 1298433.434877821 7496684.861747535, 1298433.434877821 7486684.861747535, 1308433.434877821 7486684.861747535))"
"POLYGON ((1308433.434877821 7496684.861747535, 1308433.434877821 7506684.861747535, 1298433.434877821 7506684.861747535, 1298433.434877821 7496684.861747535, 1308433.434877821 7496684.861747535))"
"POLYGON ((1308433.434877821 7506684.861747535, 1308433.434877821 7516684.861747535, 1298433.434877821 7516684.861747535, 1298433.434877821 7506684.861747535, 1308433.434877821 7506684.861747535))"
"POLYGON ((1308433.434877821 7516684.861747535, 1308433.434877821 7526684.861747535, 1298433.434877821 7526684.861747535, 1298433.434877821 7516684.861747535, 1308433.434877821 7516684.861747535))"
"POLYGON ((1308433.434877821 7536684.861747535, 1308433.434877821 7546684.861747535, 1298433.434877821 7546684.861747535, 1298433.434877821 7536684.861747535, 1308433.434877821 7536684.861747535))"
"POLYGON ((1318433.434877821 7296684.861747535, 1318433.434877821 7306684.861747535, 1308433.434877821 7306684.861747535, 1308433.434877821 7296684.861747535, 1318433.434877821 7296684.861747535))"
"POLYGON ((1318433.434877821 7306684.861747535, 1318433.434877821 7316684.861747535, 1308433.434877821 7316684.861747535, 1308433.434877821 7306684.861747535, 1318433.434877821 7306684.861747535))"
"POLYGON ((1318433.434877821 7316684.861747535, 1318433.434877821 7326684.861747535, 1308433.434877821 7326684.861747535, 1308433.434877821 7316684.861747535, 1318433.434877821 7316684.861747535))"
"POLYGON ((1318433.434877821 7336684.861747535, 1318433.434877821 7346684.861747535, 1308433.434877821 7346684.861747535, 1308433.434877821 7336684.861747535, 1318433.434877821 7336684.861747535))"
"POLYGON ((1318433.434877821 7376684.861747535, 1318433.434877821 7386684.861747535, 1308433.434877821 7386684.861747535, 1308433.434877821 7376684.861747535, 1318433.434877821 7376684.861747535))"
"POLYGON ((1318433.434877821 7386684.861747535, 1318433.434877821 7396684.861747535, 1308433.434877821 7396684.861747535, 1308433.434877821 7386684.861747535, 1318433.434877821 7386684.861747535))"
"POLYGON ((1318433.434877821 7396684.861747535, 1318433.434877821 7406684.861747535, 1308433.434877821 7406684.861747535, 1308433.434877821 7396684.861747535, 1318433.434877821 7396684.861747535))"
"POLYGON ((1318433.434877821 7406684.861747535, 1318433.434877821 7416684.861747535, 1308433.434877821 7416684.861747535, 1308433.434877821 7406684.861747535, 1318433.434877821 7406684.861747535))"
"POLYGON ((1318433.434877821 7416684.861747535, 1318433.434877821 7426684.861747535, 1308433.434877821 7426684.861747535, 1308433.434877821 7416684.861747535, 1318433.434877821 7416684.861747535))"
"POLYGON ((1318433.434877821 7426684.861747535, 1318433.434877821 7436684.861747535, 1308433.434877821 7436684.861747535, 1308433.434877821 7426684.861747535, 1318433.434877821 7426684.861747535))"
"POLYGON ((1318433.434877821 7436684.861747535, 1318433.434877821 7446684.861747535, 1308433.434877821 7446684.861747535, 1308433.434877821 7436684.861747535, 1318433.434877821 7436684.861747535))"
"POLYGON ((1318433.434877821 7446684.861747535, 1318433.434877821 7456684.861747535, 1308433.434877821 7456684.861747535, 1308433.434877821 7446684.861747535, 1318433.434877821 7446684.861747535))"
"POLYGON ((1318433.434877821 7456684.861747535, 1318433.434877821 7466684.861747535, 1308433.434877821 7466684.861747535, 1308433.434877821 7456684.861747535, 1318433.434877821 7456684.861747535))"
"POLYGON ((1318433.434877821 7466684.861747535, 1318433.434877821 7476684.861747535, 1308433.434877821 7476684.861747535, 1308433.434877821 7466684.861747535, 1318433.434877821 7466684.861747535))"
"POLYGON ((1318433.434877821 7476684.861747535, 1318433.434877821 7486684.861747535, 1308433.434877821 7486684.861747535, 1308433.434877821 7476684.861747535, 1318433.434877821 7476684.861747535))"
"POLYGON ((1318433.434877821 7486684.861747535, 1318433.434877821 7496684.861747535, 1308433.434877821 7496684.861747535, 1308433.434877821 7486684.861747535, 1318433.434877821 7486684.861747535))"
"POLYGON ((1318433.434877821 7506684.861747535, 1318433.434877821 7516684.861747535, 1308433.434877821 7516684.861747535, 1308433.434877821 7506684.861747535, 1318433.434877821 7506684.861747535))"
"POLYGON ((1328433.434877821 7286684.861747535, 1328433.434877821 7296684.861747535, 1318433.434877821 7296684.861747535, 1318433.434877821 7286684.861747535, 1328433.434877821 7286684.861747535))"
"POLYGON ((1328433.434877821 7296684.861747535, 1328433.434877821 7306684.861747535, 1318433.434877821 7306684.861747535, 1318433.434877821 7296684.861747535, 1328433.434877821 7296684.861747535))"
"POLYGON ((1328433.434877821 7306684.861747535, 1328433.434877821 7316684.861747535, 1318433.434877821 7316684.861747535, 1318433.434877821 7306684.861747535, 1328433.434877821 7306684.861747535))"
"POLYGON ((1328433.434877821 7316684.861747535, 1328433.434877821 7326684.861747535, 1318433.434877821 7326684.861747535, 1318433.434877821 7316684.861747535, 1328433.434877821 7316684.861747535))"
"POLYGON ((1328433.434877821 7326684.861747535, 1328433.434877821 7336684.861747535, 1318433.434877821 7336684.861747535, 1318433.434877821 7326684.861747535, 1328433.434877821 7326684.861747535))"
"POLYGON ((1328433.434877821 7336684.861747535, 1328433.434877821 7346684.861747535, 1318433.434877821 7346684.861747535, 1318433.434877821 7336684.861747535, 1328433.434877821 7336684.861747535))"
"POLYGON ((1328433.434877821 7366684.861747535, 1328433.434877821 7376684.861747535, 1318433.434877821 7376684.861747535, 1318433.434877821 7366684.861747535, 1328433.434877821 7366684.861747535))"
"POLYGON ((1328433.434877821 7376684.861747535, 1328433.434877821 7386684.861747535, 1318433.434877821 7386684.861747535, 1318433.434877821 7376684.861747535, 1328433.434877821 7376684.861747535))"
"POLYGON ((1328433.434877821 7386684.861747535, 1328433.434877821 7396684.861747535, 1318433.434877821 7396684.861747535, 1318433.434877821 7386684.861747535, 1328433.434877821 7386684.861747535))"
"POLYGON ((1328433.434877821 7396684.861747535, 1328433.434877821 7406684.861747535, 1318433.434877821 7406684.861747535, 1318433.434877821 7396684.861747535, 1328433.434877821 7396684.861747535))"
"POLYGON ((1328433.434877821 7406684.861747535, 1328433.434877821 7416684.861747535, 1318433.434877821 7416684.861747535, 1318433.434877821 7406684.861747535, 1328433.434877821 7406684.861747535))"
"POLYGON ((1328433.434877821 7416684.861747535, 1328433.434877821 7426684.861747535, 1318433.434877821 7426684.861747535, 1318433.434877821 7416684.861747535, 1328433.434877821 7416684.861747535))"
"POLYGON ((1328433.434877821 7426684.861747535, 1328433.434877821 7436684.861747535, 1318433.434877821 7436684.861747535, 1318433.434877821 7426684.861747535, 1328433.434877821 7426684.861747535))"
"POLYGON ((1328433.434877821 7436684.861747535, 1328433.434877821 7446684.861747535, 1318433.434877821 7446684.861747535, 1318433.434877821 7436684.861747535, 1328433.434877821 7436684.861747535))"
"POLYGON ((1328433.434877821 7446684.861747535, 1328433.434877821 7456684.861747535, 1318433.434877821 7456684.861747535, 1318433.434877821 7446684.861747535, 1328433.434877821 7446684.861747535))"
"POLYGON ((1328433.434877821 7456684.861747535, 1328433.434877821 7466684.861747535, 1318433.434877821 7466684.861747535, 1318433.434877821 7456684.861747535, 1328433.434877821 7456684.861747535))"
"POLYGON ((1328433.434877821 7466684.861747535, 1328433.434877821 7476684.861747535, 1318433.434877821 7476684.861747535, 1318433.434877821 7466684.861747535, 1328433.434877821 7466684.861747535))"
"POLYGON ((1328433.434877821 7476684.861747535, 1328433.434877821 7486684.861747535, 1318433.434877821 7486684.861747535, 1318433.434877821 7476684.861747535, 1328433.434877821 7476684.861747535))"
"POLYGON ((1328433.434877821 7486684.861747535, 1328433.434877821 7496684.861747535, 1318433.434877821 7496684.861747535, 1318433.434877821 7486684.861747535, 1328433.434877821 7486684.861747535))"
"POLYGON ((1328433.434877821 7496684.861747535, 1328433.434877821 7506684.861747535, 1318433.434877821 7506684.861747535, 1318433.434877821 7496684.861747535, 1328433.434877821 7496684.861747535))"
"POLYGON ((1328433.434877821 7506684.861747535, 1328433.434877821 7516684.861747535, 1318433.434877821 7516684.861747535, 1318433.434877821 7506684.861747535, 1328433.434877821 7506684.861747535))"
"POLYGON ((1328433.434877821 7516684.861747535, 1328433.434877821 7526684.861747535, 1318433.434877821 7526684.861747535, 1318433.434877821 7516684.861747535, 1328433.434877821 7516684.861747535))"
"POLYGON ((1328433.434877821 7546684.861747535, 1328433.434877821 7556684.861747535, 1318433.434877821 7556684.861747535, 1318433.434877821 7546684.861747535, 1328433.434877821 7546684.861747535))"
"POLYGON ((1338433.434877821 7306684.861747535, 1338433.434877821 7316684.861747535, 1328433.434877821 7316684.861747535, 1328433.434877821 7306684.861747535, 1338433.434877821 7306684.861747535))"
"POLYGON ((1338433.434877821 7316684.861747535, 1338433.434877821 7326684.861747535, 1328433.434877821 7326684.861747535, 1328433.434877821 7316684.861747535, 1338433.434877821 7316684.861747535))"
"POLYGON ((1338433.434877821 7326684.861747535, 1338433.434877821 7336684.861747535, 1328433.434877821 7336684.861747535, 1328433.434877821 7326684.861747535, 1338433.434877821 7326684.861747535))"
"POLYGON ((1338433.434877821 7336684.861747535, 1338433.434877821 7346684.861747535, 1328433.434877821 7346684.861747535, 1328433.434877821 7336684.861747535, 1338433.434877821 7336684.861747535))"
"POLYGON ((1338433.434877821 7356684.861747535, 1338433.434877821 7366684.861747535, 1328433.434877821 7366684.861747535, 1328433.434877821 7356684.861747535, 1338433.434877821 7356684.861747535))"
"POLYGON ((1338433.434877821 7366684.861747535, 1338433.434877821 7376684.861747535, 1328433.434877821 7376684.861747535, 1328433.434877821 7366684.861747535, 1338433.434877821 7366684.861747535))"
"POLYGON ((1338433.434877821 7376684.861747535, 1338433.434877821 7386684.861747535, 1328433.434877821 7386684.861747535, 1328433.434877821 7376684.861747535, 1338433.434877821 7376684.861747535))"
"POLYGON ((1338433.434877821 7386684.861747535, 1338433.434877821 7396684.861747535, 1328433.434877821 7396684.861747535, 1328433.434877821 7386684.861747535, 1338433.434877821 7386684.861747535))"
"POLYGON ((1338433.434877821 7396684.861747535, 1338433.434877821 7406684.861747535, 1328433.434877821 7406684.861747535, 1328433.434877821 7396684.861747535, 1338433.434877821 7396684.861747535))"
"POLYGON ((1338433.434877821 7406684.861747535, 1338433.434877821 7416684.861747535, 1328433.434877821 7416684.861747535, 1328433.434877821 7406684.861747535, 1338433.434877821 7406684.861747535))"
"POLYGON ((1338433.434877821 7416684.861747535, 1338433.434877821 7426684.861747535, 1328433.434877821 7426684.861747535, 1328433.434877821 7416684.861747535, 1338433.434877821 7416684.861747535))"
"POLYGON ((1338433.434877821 7426684.861747535, 1338433.434877821 7436684.861747535, 1328433.434877821 7436684.861747535, 1328433.434877821 7426684.861747535, 1338433.434877821 7426684.861747535))"
"POLYGON ((1338433.434877821 7436684.861747535, 1338433.434877821 7446684.861747535, 1328433.434877821 7446684.861747535, 1328433.434877821 7436684.861747535, 1338433.434877821 7436684.861747535))"
"POLYGON ((1338433.434877821 7446684.861747535, 1338433.434877821 7456684.861747535, 1328433.434877821 7456684.861747535, 1328433.434877821 7446684.861747535, 1338433.434877821 7446684.861747535))"
"POLYGON ((1338433.434877821 7456684.861747535, 1338433.434877821 7466684.861747535, 1328433.434877821 7466684.861747535, 1328433.434877821 7456684.861747535, 1338433.434877821 7456684.861747535))"
"POLYGON ((1338433.434877821 7466684.861747535, 1338433.434877821 7476684.861747535, 1328433.434877821 7476684.861747535, 1328433.434877821 7466684.861747535, 1338433.434877821 7466684.861747535))"
"POLYGON ((1338433.434877821 7476684.861747535, 1338433.434877821 7486684.861747535, 1328433.434877821 7486684.861747535, 1328433.434877821 7476684.861747535, 1338433.434877821 7476684.861747535))"
"POLYGON ((1338433.434877821 7486684.861747535, 1338433.434877821 7496684.861747535, 1328433.434877821 7496684.861747535, 1328433.434877821 7486684.861747535, 1338433.434877821 7486684.861747535))"
"POLYGON ((1338433.434877821 7506684.861747535, 1338433.434877821 7516684.861747535, 1328433.434877821 7516684.861747535, 1328433.434877821 7506684.861747535, 1338433.434877821 7506684.861747535))"
"POLYGON ((1338433.434877821 7516684.861747535, 1338433.434877821 7526684.861747535, 1328433.434877821 7526684.861747535, 1328433.434877821 7516684.861747535, 1338433.434877821 7516684.861747535))"
"POLYGON ((1338433.434877821 7526684.861747535, 1338433.434877821 7536684.861747535, 1328433.434877821 7536684.861747535, 1328433.434877821 7526684.861747535, 1338433.434877821 7526684.861747535))"
"POLYGON ((1338433.434877821 7536684.861747535, 1338433.434877821 7546684.861747535, 1328433.434877821 7546684.861747535, 1328433.434877821 7536684.861747535, 1338433.434877821 7536684.861747535))"
"POLYGON ((1338433.434877821 7556684.861747535, 1338433.434877821 7566684.861747535, 1328433.434877821 7566684.861747535, 1328433.434877821 7556684.861747535, 1338433.434877821 7556684.861747535))"
"POLYGON ((1348433.434877821 7316684.861747535, 1348433.434877821 7326684.861747535, 1338433.434877821 7326684.861747535, 1338433.434877821 7316684.861747535, 1348433.434877821 7316684.861747535))"
"POLYGON ((1348433.434877821 7326684.861747535, 1348433.434877821 7336684.861747535, 1338433.434877821 7336684.861747535, 1338433.434877821 7326684.861747535, 1348433.434877821 7326684.861747535))"
"POLYGON ((1348433.434877821 7356684.861747535, 1348433.434877821 7366684.861747535, 1338433.434877821 7366684.861747535, 1338433.434877821 7356684.861747535, 1348433.434877821 7356684.861747535))"
"POLYGON ((1348433.434877821 7366684.861747535, 1348433.434877821 7376684.861747535, 1338433.434877821 7376684.861747535, 1338433.434877821 7366684.861747535, 1348433.434877821 7366684.861747535))"
"POLYGON ((1348433.434877821 7376684.861747535, 1348433.434877821 7386684.861747535, 1338433.434877821 7386684.861747535, 1338433.434877821 7376684.861747535, 1348433.434877821 7376684.861747535))"
"POLYGON ((1348433.434877821 7396684.861747535, 1348433.434877821 7406684.861747535, 1338433.434877821 7406684.861747535, 1338433.434877821 7396684.861747535, 1348433.434877821 7396684.861747535))"
"POLYGON ((1348433.434877821 7406684.861747535, 1348433.434877821 7416684.861747535, 1338433.434877821 7416684.861747535, 1338433.434877821 7406684.861747535, 1348433.434877821 7406684.861747535))"
"POLYGON ((1348433.434877821 7416684.861747535, 1348433.434877821 7426684.861747535, 1338433.434877821 7426684.861747535, 1338433.434877821 7416684.861747535, 1348433.434877821 7416684.861747535))"
"POLYGON ((1348433.434877821 7426684.861747535, 1348433.434877821 7436684.861747535, 1338433.434877821 7436684.861747535, 1338433.434877821 7426684.861747535, 1348433.434877821 7426684.861747535))"
"POLYGON ((1348433.434877821 7436684.861747535, 1348433.434877821 7446684.861747535, 1338433.434877821 7446684.861747535, 1338433.434877821 7436684.861747535, 1348433.434877821 7436684.861747535))"
"POLYGON ((1348433.434877821 7446684.861747535, 1348433.434877821 7456684.861747535, 1338433.434877821 7456684.861747535, 1338433.434877821 7446684.861747535, 1348433.434877821 7446684.861747535))"
"POLYGON ((1348433.434877821 7456684.861747535, 1348433.434877821 7466684.861747535, 1338433.434877821 7466684.861747535, 1338433.434877821 7456684.861747535, 1348433.434877821 7456684.861747535))"
"POLYGON ((1348433.434877821 7466684.861747535, 1348433.434877821 7476684.861747535, 1338433.434877821 7476684.861747535, 1338433.434877821 7466684.861747535, 1348433.434877821 7466684.861747535))"
"POLYGON ((1348433.434877821 7476684.861747535, 1348433.434877821 7486684.861747535, 1338433.434877821 7486684.861747535, 1338433.434877821 7476684.861747535, 1348433.434877821 7476684.861747535))"
"POLYGON ((1348433.434877821 7516684.861747535, 1348433.434877821 7526684.861747535, 1338433.434877821 7526684.861747535, 1338433.434877821 7516684.861747535, 1348433.434877821 7516684.861747535))"
"POLYGON ((1348433.434877821 7526684.861747535, 1348433.434877821 7536684.861747535, 1338433.434877821 7536684.861747535, 1338433.434877821 7526684.861747535, 1348433.434877821 7526684.861747535))"
"POLYGON ((1348433.434877821 7536684.861747535, 1348433.434877821 7546684.861747535, 1338433.434877821 7546684.861747535, 1338433.434877821 7536684.861747535, 1348433.434877821 7536684.861747535))"
"POLYGON ((1348433.434877821 7546684.861747535, 1348433.434877821 7556684.861747535, 1338433.434877821 7556684.861747535, 1338433.434877821 7546684.861747535, 1348433.434877821 7546684.861747535))"
"POLYGON ((1348433.434877821 7556684.861747535, 1348433.434877821 7566684.861747535, 1338433.434877821 7566684.861747535, 1338433.434877821 7556684.861747535, 1348433.434877821 7556684.861747535))"
"POLYGON ((1358433.434877821 7326684.861747535, 1358433.434877821 7336684.861747535, 1348433.434877821 7336684.861747535, 1348433.434877821 7326684.861747535, 1358433.434877821 7326684.861747535))"
"POLYGON ((1358433.434877821 7336684.861747535, 1358433.434877821 7346684.861747535, 1348433.434877821 7346684.861747535, 1348433.434877821 7336684.861747535, 1358433.434877821 7336684.861747535))"
"POLYGON ((1358433.434877821 7346684.861747535, 1358433.434877821 7356684.861747535, 1348433.434877821 7356684.861747535, 1348433.434877821 7346684.861747535, 1358433.434877821 7346684.861747535))"
"POLYGON ((1358433.434877821 7356684.861747535, 1358433.434877821 7366684.861747535, 1348433.434877821 7366684.861747535, 1348433.434877821 7356684.861747535, 1358433.434877821 7356684.861747535))"
